title,year,month,url,keyword
11 of Our Best Weekend Reads,2019,01,https://www.nytimes.com/2019/01/12/arts/11-of-our-best-weekend-reads.html,"Immigration and Emigration, Coogler, Ryan, King, Steven A, Black Panther (Movie)"
The Wall Is Not Popular. (And Neither Is Trump.),2019,01,https://www.nytimes.com/2019/01/12/upshot/trump-border-wall-polls.html,"Polls and Public Opinion, Border Barriers, Trump, Donald J, Shutdowns (Institutional), United States Politics and Government, Presidential Election of 2020"
How Are Ties Broken in Tennis? That Depends,2019,01,https://www.nytimes.com/2019/01/12/sports/tennis/how-are-ties-broken-in-tennis-that-depends.html,"Wimbledon Tennis Tournament, French Open (Tennis), Australian Open (Tennis), United States Open (Tennis), Assn of Tennis Professionals, Professional Golfers Assn, International Tennis Federation, Masters Golf Tournament"
Kamala Harris Is Hard to Define Politically. Maybe That�s the Point.,2019,01,https://www.nytimes.com/2019/01/12/us/politics/kamala-harris-democrats.html,"Harris, Kamala D, Senate, Presidential Election of 2020, United States Politics and Government, Democratic Party, Books and Literature, The Truths We Hold: An American Journey (Book)"
"Her Autistic Twins Raise a Ruckus, but They�re Also �My Joy in Life�",2019,01,https://www.nytimes.com/2019/01/12/neediest-cases/her-autistic-twins-raise-a-ruckus-but-theyre-also-my-joy-in-life.html,New York Times Neediest Cases Fund
"23,000 Nicaraguans Have Fled to Costa Rica. 50 Fugitives Are Hiding Here.",2019,01,https://www.nytimes.com/2019/01/12/world/americas/nicaragua-protests-costa-rica-safe-house.html,"Costa Rica, Nicaragua, Demonstrations, Protests and Riots, Fugitives, Politics and Government, Ortega, Daniel, Murillo, Rosario"
Government Shutdown Squeezes Contractors as Checks Stop and Invoices Stall,2019,01,https://www.nytimes.com/2019/01/12/business/contractors-government-shutdown-effect.html,"Shutdowns (Institutional), Labor and Jobs, Government Contracts and Procurement, Government Employees, United States Politics and Government, Trump, Donald J"
Lin-Manuel Miranda Brings �Hamilton� to a Troubled but Appreciative Puerto Rico,2019,01,https://www.nytimes.com/2019/01/12/theater/hamilton-puerto-rico-lin-manuel-miranda.html,"Puerto Rico, Hamilton (Play), Miranda, Lin-Manuel, Theater, Hurricane Maria (2017), Philanthropy, Demonstrations, Protests and Riots, University of Puerto Rico, Humanitarian Aid"
How We Apologize Now,2019,01,https://www.nytimes.com/2019/01/12/style/notes-app-celebrity-statements.html,"Social Media, Apologies, Celebrities, Mobile Applications"
"Their Warhols Are at the Whitney. Their Ugly Divorce Is on Display, Too.",2019,01,https://www.nytimes.com/2019/01/12/style/david-libbie-mugrabi-divorce-art.html,"Art, Mugrabi, David, Mugrabi, Libbie, Divorce, Separations and Annulments, Collectors and Collections"
Who Is MacKenzie Bezos?,2019,01,https://www.nytimes.com/2019/01/12/style/jeff-bezos-mackenzie-divorce.html,"Bezos, Jeffrey P, Bezos, MacKenzie, AMAZON.COM INC, Divorce, Separations and Annulments, Writing and Writers, Books and Literature, Book Trade and Publishing, E-Commerce"
Foxboro(ugh!): Where Visiting N.F.L. Teams Hate to Play,2019,01,https://www.nytimes.com/2019/01/12/sports/new-england-patriots-playoffs-foxborough-.html,"Football, Stadiums and Arenas, New England Patriots, Gillette Stadium (Foxborough, Mass), Kraft, Robert K, Foxborough (Mass)"
The Case of the Missing Girl,2019,01,https://www.nytimes.com/2019/01/12/us/jayme-closs.html,"Race and Ethnicity, Women and Girls, Closs, Jayme, Kelly, R"
Washington State Wants to Stop Theft of Mile 420 Signs. Its Solution? Mile 419.9.,2019,01,https://www.nytimes.com/2019/01/12/us/washington-highway-sign-420.html,"Traffic and Parking Signals and Signs, Roads and Traffic, Robberies and Thefts, Washington (State)"
The Many Times Megyn Kelly Became the Story,2019,01,https://www.nytimes.com/2019/01/12/business/media/controversies-megyn-kelly.html,"Kelly, Megyn, News and News Media, National Broadcasting Co, Fonda, Jane, Jones, Alex (1974- ), Putin, Vladimir V, Trump, Donald J, United States Politics and Government, Newtown, Conn, Shooting (2012)"
She Recorded Her Boss�s Lewd Call. Guess Who Went to Jail?,2019,01,https://www.nytimes.com/2019/01/12/world/asia/indonesia-sexual-harassment.html,"Indonesia, Lombok (Indonesia), Sexual Harassment, Women and Girls, Women's Rights"
Huawei Fires Employee Arrested in Poland on Spying Charges,2019,01,https://www.nytimes.com/2019/01/12/world/asia/huawei-wang-weijing-poland.html,"Poland, China, Espionage and Intelligence Services, Huawei Technologies Co Ltd, Telephones and Telecommunications, Orange SA, Wang Weijing"
The Hoarder Next Door,2019,01,https://www.nytimes.com/2019/01/12/realestate/the-hoarder-next-door.html,"Real Estate and Housing (Residential), Hoarding"
"Students in Rural America Ask, �What Is a University Without a History Major?�",2019,01,https://www.nytimes.com/2019/01/12/us/rural-colleges-money-students-leaving.html,"Colleges and Universities, University of Wisconsin-Stevens Point, Rural Areas, Wisconsin, Humanities, History (Academic Subject)"
Our 10 Most Popular Recipes Right Now,2019,01,https://www.nytimes.com/2019/01/12/admin/our-10-most-popular-recipes-right-now.html,
V.A. Seeks to Redirect Billions of Dollars Into Private Care,2019,01,https://www.nytimes.com/2019/01/12/us/politics/veterans-administration-health-care-privatization.html,"Veterans Affairs Department, Health Insurance and Managed Care, Privatization, Veterans, Concerned Veterans of America, Shulkin, David J, Wilkie, Robert, Trump, Donald J, United States Politics and Government"
Trump Furloughed Me. Should I Take Up Pole Dancing?,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/2019-government-shutdown.html,"Shutdowns (Institutional), Government Employees, United States Politics and Government, Trump, Donald J"
Marni: Fall 2019,2019,01,https://www.nytimes.com/slideshow/2019/01/12/fashion/runway-mens/marni-fall-2019.html,Marni Group
Variety: Puns and Anagrams,2019,01,https://www.nytimes.com/2019/01/12/crosswords/variety-puns-and-anagrams.html,
Trump�s Wall Stance Upends Washington�s Usual Border Bargaining,2019,01,https://www.nytimes.com/2019/01/12/us/politics/trump-wall-border-security-debate.html,"Trump, Donald J, Border Barriers, Illegal Immigration, Immigration and Emigration, Shutdowns (Institutional), United States Politics and Government, Security and Warning Systems, Government Accountability Office, Border Patrol (US), Customs and Border Protection (US), Democratic Party, Republican Party, House of Representatives, Senate"
"In San Diego, a Quandary Over the (L.A.) Chargers ",2019,01,https://www.nytimes.com/2019/01/12/sports/football/la-chargers-san-diego.html,"Football, Stadiums and Arenas, Los Angeles Chargers, National Football League, Los Angeles (Calif), San Diego (Calif)"
Brexit and the U.S. Shutdown: Two Governments in Paralysis,2019,01,https://www.nytimes.com/2019/01/12/us/politics/brexit-shutdown-us-britain-trump.html,"Great Britain, Politics and Government, Great Britain Withdrawal from EU (Brexit), Trump, Donald J, United States Politics and Government, Shutdowns (Institutional), Border Barriers, United States International Relations, United States Economy, Foreign Workers, Immigration and Emigration"
"Juli�n Castro, Former Housing Secretary, Announces 2020 Presidential Run",2019,01,https://www.nytimes.com/2019/01/12/us/politics/julian-castro-president-announce.html,"Castro, Julian, Presidential Election of 2020, Democratic Party, San Antonio (Tex), Obama, Barack"
Is It Time to Move for Impeachment?,2019,01,https://www.nytimes.com/2019/01/12/opinion/letters/trump-impeachment.html,"Trump, Donald J, Leonhardt, David, Senate, Republican Party, Democratic Party, United States Politics and Government, Impeachment"
Tucker Carlson Versus Conservatism,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/tucker-carlson-fox-news-republicans.html,"Conservatism (US Politics), Carlson, Tucker, Fox News Channel, United States Economy, News and News Media, Capitalism (Theory and Philosophy)"
Why I Didn�t Answer Your Email,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/email-children-balance-parenting.html,"E-Mail, Parenting"
"The Week in Business: CBS News Gets Its First Female President, and Theranos Goes Back to Court",2019,01,https://www.nytimes.com/2019/01/12/business/the-week-in-business.html,"Great Britain Withdrawal from EU (Brexit), CBS News, Theranos Inc, Banking and Financial Institutions, Shutdowns (Institutional)"
Nancy Pelosi Spanks the First Brat,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/dowd-nancy-pelosi-donald-trump.html,"Pelosi, Nancy, D'ALESANDRO, THOMAS JR, Trump, Donald J, Trump, Fred C, Shutdowns (Institutional), United States Politics and Government, House of Representatives, Democratic Party"
Sylvia Chase and the Boys� Club of TV News,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/lesley-stahl-sylvia-chase-tv-news.html,"Television, Discrimination, Women and Girls, CBS News, ABC News, Chase, Sylvia (1938-2019)"
Trump�s Five Craziest Arguments About the Shutdown,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/trump-shutdown-border-wall.html,"Trump, Donald J, Shutdowns (Institutional), Border Barriers, Immigration and Emigration, United States Politics and Government, Smuggling, Drug Abuse and Traffic, Illegal Immigration"
"Patricia Wald, First Woman to Preside Over D.C. Appeals Court, Dies at 90",2019,01,https://www.nytimes.com/2019/01/12/obituaries/patricia-wald-dead.html,"Wald, Patricia M, Deaths (Obituaries), Appeals Courts (US), Legal Profession, Women and Girls, Yugoslavia"
"Nicaraguan Supreme Court Justice Slams His Former Ally, President Ortega",2019,01,https://www.nytimes.com/2019/01/12/world/americas/nicaragua-ortega-legal.html,"Ortega, Daniel, Murillo, Rosario, Nicaragua, Organization of American States, Politics and Government"
Saudi Teenager Fleeing Family Arrives Safely in Canada,2019,01,https://www.nytimes.com/2019/01/12/world/americas/saudi-teenager-fleeing-family-arrives-safely-in-canada.html,"Women's Rights, Human Rights and Human Rights Violations, Immigration and Emigration, Women and Girls, Refugees and Displaced Persons, Alqunun, Rahaf Mohammed, Freeland, Chrystia, Canada, Saudi Arabia"
The Housecleaning Job That Saved My Life ,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/work-housecleaning-poverty-wages.html,"Labor and Jobs, Domestic Service, Wages and Salaries, Poverty"
Trump Tweets Lengthy Attack on F.B.I. Over Inquiry Into Possible Aid to Russia,2019,01,https://www.nytimes.com/2019/01/12/us/politics/trump-fbi-counterintelligence-investigation.html,"Trump, Donald J, Federal Bureau of Investigation, Comey, James B, Mueller, Robert S III, Special Prosecutors (Independent Counsel), Justice Department, United States Politics and Government, Russian Interference in 2016 US Elections and Ties to Trump Associates, Russia, Espionage and Intelligence Services"
Why We Struggle to Say �I Love You�,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/sandra-oh-golden-globes-speech.html,"Race and Ethnicity, Vietnamese-Americans, Parenting, Love (Emotion), Oh, Sandra, Korean-Americans, Golden Globes (Awards)"
Versace: Fall 2019,2019,01,https://www.nytimes.com/slideshow/2019/01/12/fashion/runway-mens/versace-fall-2019.html,"Versace, Gianni, SpA, Fashion and Apparel"
Bad Bunny Is Just Getting Started,2019,01,https://www.nytimes.com/2019/01/12/arts/music/popcast-bad-bunny.html,"Pop and Rock Music, Rap and Hip-Hop, Bad Bunny (Singer), X 100PRE (Album)"
"SpaceX, Elon Musk�s Rocket Company, Cuts 10 Percent of Its Work Force",2019,01,https://www.nytimes.com/2019/01/12/business/spacex-layoffs-elon-musk.html,"Space Exploration Technologies Corp, Layoffs and Job Reductions, Private Spaceflight, Musk, Elon"
The Transcendent Incompetence of the L Train Fiasco,2019,01,https://www.nytimes.com/2019/01/12/sunday-review/l-train-new-york-subway.html,"Subways, Transit Systems, Engineering and Engineers, Metropolitan Transportation Authority, New York City Transit Authority, Byford, Andrew, Cuomo, Andrew M"
The Joy of Being a Woman in Her 70s,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/women-older-happiness.html,"Women and Girls, Age, Chronological, Elderly, Happiness"
No Limits on Albany�s Gall,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/pay-albany-assembly-outside-income.html,"New York State, State Legislatures, Heastie, Carl E, Wages and Salaries, Corruption (Institutional)"
Why Autocrats Love Emergencies,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/trump-national-emergency-wall.html,"Trump, Donald J, United States Politics and Government, Disasters and Emergencies, War and Emergency Powers (US), Shutdowns (Institutional), Constitution (US), Presidents and Presidency (US), Politics and Government"
The Last Movie My Dad Will Star In,2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/family-movies-grief.html,"Movies, Death and Dying"
"With Barr, Will Justice Be Done?",2019,01,https://www.nytimes.com/2019/01/12/opinion/sunday/mueller-barr-rosenstein-confirmation.html,"Barr, William P, Trump, Donald J, Attorneys General, Justice Department, Appointments and Executive Changes, Mueller, Robert S III, Special Prosecutors (Independent Counsel), Russian Interference in 2016 US Elections and Ties to Trump Associates, United States Politics and Government"
"For Sheriff Who Led Search for Jayme Closs, No Sweeter Words Than �We Got Her�",2019,01,https://www.nytimes.com/2019/01/12/us/jayme-closs-updates-wisconsin-sheriff.html,"Closs, Jayme, Kidnapping and Hostages, Murders, Attempted Murders and Homicides, Wisconsin, Missing Persons, Patterson, Jake T, Fitzgerald, Christopher D (1973- ), Barron (Wis), Police"
Explaining Trump�s Tweet on Crimes by Immigrants,2019,01,https://www.nytimes.com/2019/01/12/us/politics/trump-illegal-immigration-statistics.html,"Illegal Immigration, Border Barriers, Shutdowns (Institutional), Trump, Donald J, Texas"
Parlor Tricks,2019,01,https://www.nytimes.com/2019/01/12/crosswords/daily-puzzle-2019-01-13.html,Crossword Puzzles
Winter Storm Leaves at Least 9 Dead in the Midwest,2019,01,https://www.nytimes.com/2019/01/12/us/winter-snow-storm.html,"Snow and Snowstorms, Traffic Accidents and Safety, Deaths (Fatalities), Midwestern States (US), Missouri, Illinois"
"Infowars Must Turn Over Internal Documents to Sandy Hook Families, Judge Rules",2019,01,https://www.nytimes.com/2019/01/12/us/alex-jones-infowars-lawsuit.html,"Infowars, Jones, Alex (1974- ), Newtown, Conn, Shooting (2012), Suits and Litigation (Civil), Decisions and Verdicts, Fringe Groups and Movements"
Democrats Push to Block Sanctions Relief for Russian Oligarch�s Companies,2019,01,https://www.nytimes.com/2019/01/12/us/politics/schumer-sanctions-deripaska.html,"Deripaska, Oleg V, Schumer, Charles E, Mnuchin, Steven T, Russian Interference in 2016 US Elections and Ties to Trump Associates, Embargoes and Sanctions, EN+ Group, Democratic Party"
"Chiefs Finally End a Playoff Drought at Home, Burying the Colts",2019,01,https://www.nytimes.com/2019/01/12/sports/chiefs-colts.html,"Football, Kansas City Chiefs, Indianapolis Colts, Playoff Games, Mahomes, Patrick (1995- )"
Quotation of the Day: Brexit and the Shutdown: Populism Gives Rise to Twin Impasses,2019,01,https://www.nytimes.com/2019/01/12/todayspaper/quotation-of-the-day-brexit-and-the-shutdown-populism-gives-rise-to-twin-impasses.html,
"Corrections: January 13, 2019",2019,01,https://www.nytimes.com/2019/01/12/pageoneplus/corrections-january-13-2019.html,
"Cassandra Siegel, Alex Neubauer",2019,01,https://www.nytimes.com/2019/01/13/fashion/weddings/cassandra-siegel-alex-neubauer.html,"Weddings and Engagements, Rubinstein, Peter J, Siegel, Stephen B"
"Rebekah Brown, Thomas Kostelak",2019,01,https://www.nytimes.com/2019/01/13/fashion/weddings/rebekah-brown-thomas-kostelak.html,Weddings and Engagements
"Ilana Glusband, Isaac Gruber",2019,01,https://www.nytimes.com/2019/01/13/fashion/weddings/ilana-glusband-isaac-gruber.html,Weddings and Engagements
"Jaimie Shepard, Brett Scheiner",2019,01,https://www.nytimes.com/2019/01/13/fashion/weddings/jaimie-shepard-brett-scheiner.html,Weddings and Engagements
"Chandrika Srivastava, Nikhil Basu Trivedi",2019,01,https://www.nytimes.com/2019/01/13/fashion/weddings/chandrika-srivastava-nikhil-basu-trivedi.html,Weddings and Engagements
This Week�s Wedding Announcements,2019,01,https://www.nytimes.com/2019/01/13/fashion/weddings/this-weeks-wedding-announcements.html,Weddings and Engagements
What�s on TV Sunday: �True Detective� and �Victoria�,2019,01,https://www.nytimes.com/2019/01/13/arts/television/whats-on-tv-sunday-true-detective-and-victoria.html,Television
My Sister Is in a Saudi Prison. Will Mike Pompeo Stay Silent?,2019,01,https://www.nytimes.com/2019/01/13/opinion/saudi-women-rights-activist-prison-pompeo.html,"Drivers Licenses, Women's Rights, Human Rights and Human Rights Violations, Political Prisoners, Torture, United States International Relations, AMNESTY INTERNATIONAL, Human Rights Watch, Khashoggi, Jamal, Hathloul, Loujain al-, Riyadh (Saudi Arabia)"
Matt Kuchar Extends His Lead in Hawaii,2019,01,https://www.nytimes.com/2019/01/13/sports/golf/sony-open-matt-kuchar.html,"Golf, Kuchar, Matt"
"Competing Against Chinese Loans, U.S. Companies Face Long Odds in Africa",2019,01,https://www.nytimes.com/2019/01/13/world/africa/china-loans-africa-usa.html,"Uganda, China, Foreign Investments, Infrastructure (Public Works), Refineries, Museveni, Yoweri, United States International Relations"
"Homes That Sold for Around $750,000",2019,01,https://www.nytimes.com/2019/01/13/realestate/homes-that-sold-for-around-750000.html,"Real Estate and Housing (Residential), Brooklyn Heights (Brooklyn, NY), Bayville (NY), Upper West Side (Manhattan, NY), Livingston (NJ), Westport (Conn), Scarsdale (NY)"
"�Made in Staten Island,� an MTV Reality Show, Makes the Borough Look Bad, Critics Say",2019,01,https://www.nytimes.com/2019/01/13/nyregion/mtv-made-in-staten-island.html,"Made in Staten Island (TV Program), Organized Crime, Reality Television, Italian-Americans, MTV Networks, Staten Island (NYC), Television, Gravano, Karen"
An Ocean Engineer and a Nuclear Physicist Walk Into Congress �,2019,01,https://www.nytimes.com/2019/01/13/us/politics/scientists-congress.html,"Science and Technology, Midterm Elections (2018), House of Representatives, Cunningham, Joe, Luria, Elaine Goodman, Casten, Sean T (1971- )"
Why It Could Be Hard to Mute R. Kelly,2019,01,https://www.nytimes.com/2019/01/13/arts/music/mute-r-kelly.html,"Kelly, R, Sex Crimes, Surviving R Kelly (TV Program), Music, Women and Girls, Documentary Films and Programs, Radio Corp of America, Sony Music"
"Shutdown, Juli�n Castro, Jayme Closs: Your Weekend Briefing",2019,01,https://www.nytimes.com/2019/01/13/briefing/shutdown-julian-castro-jayme-closs.html,
Greek Leader Calls for Vote of Confidence After Minister Quits Over Macedonia Deal,2019,01,https://www.nytimes.com/2019/01/13/world/europe/greece-tsipras-confidence-vote-kammenos.html,"Greece, Politics and Government, Names, Geographical, Legislatures and Parliaments, Tsipras, Alexis, Macedonia, International Relations, Kammenos, Panos"
"Israel, in Rare Admission, Confirms Strike on Iranian Targets in Syria",2019,01,https://www.nytimes.com/2019/01/13/world/middleeast/israel-iran-strike-syria-tunnels.html,"Israel, Syria, Iran, Netanyahu, Benjamin, International Relations, Politics and Government, Defense and Military Forces, Damascus International Airport (Syria), Bridges and Tunnels, Hezbollah, Lebanon"
Her Goal? To Put �Good Out Into the World�,2019,01,https://www.nytimes.com/2019/01/13/neediest-cases/brotherhood-sister-sol-scholarship.html,"New York Times Neediest Cases Fund, Federation of Protestant Welfare Agencies"
Trump Confronts the Prospect of a �Nonstop Political War� for Survival,2019,01,https://www.nytimes.com/2019/01/13/us/politics/trump-russia-shutdown.html,"Trump, Donald J, Russian Interference in 2016 US Elections and Ties to Trump Associates, United States Politics and Government, Shutdowns (Institutional), Putin, Vladimir V"
What to Cook This Week,2019,01,https://www.nytimes.com/2019/01/13/dining/what-to-cook-this-week.html,Cooking and Cookbooks
Rams Land a Devastating 1-2 Punch in the N.F.L. Playoffs,2019,01,https://www.nytimes.com/2019/01/13/sports/rams-nfl-playoffs-cj-anderson.html,"Football, Playoff Games, Los Angeles Rams, Anderson, C J (1991- ), Gurley, Todd"
"Ocasio-Cortez Pushes Democrats to the Left, Whether They Like It or Not",2019,01,https://www.nytimes.com/2019/01/13/nyregion/ocasio-cortez-democrats-congress.html,"Ocasio-Cortez, Alexandria, Democratic Party, New York State, House of Representatives, United States Politics and Government, Federal Taxes (US), Global Warming"
East Bay Express Lays Off Most of Editorial Staff in Latest Blow to Alt-Weeklies,2019,01,https://www.nytimes.com/2019/01/13/business/media/east-bay-express-layoffs.html,"Newspapers, Layoffs and Job Reductions, Oakland (Calif), San Francisco Bay Area (Calif), East Bay Express (Oakland, Calif, Newspaper)"
Government Shutdown Across America,2019,01,https://www.nytimes.com/2019/01/13/us/government-shutdown-impact.html,"Shutdowns (Institutional), Government Employees, United States Politics and Government"
�The Taliban Made Me Fight�: What to Do With Child Recruits After They Serve Time?,2019,01,https://www.nytimes.com/2019/01/13/world/asia/afghanistan-children-suicide-bombers.html,"Terrorism, Taliban, AFGHANISTAN, Children and Childhood, Detainees"
Policing Requires Science,2019,01,https://www.nytimes.com/2019/01/13/opinion/letters/policing-science.html,Police
Trump�s Golden Touch,2019,01,https://www.nytimes.com/2019/01/13/opinion/letters/trump-success.html,"Trump, Donald J, United States Politics and Government"
Our Planet�s Future: It�s Not Too Late,2019,01,https://www.nytimes.com/2019/01/13/opinion/letters/wildlife.html,"ANIMALS, World Wildlife Fund, Environment"
Blacks and Charter Schools,2019,01,https://www.nytimes.com/2019/01/13/opinion/letters/blacks-charter-schools.html,"Blacks, Black People, Segregation and Desegregation, Charter Schools"
"For WADA, Another Crucial Discussion About Russia",2019,01,https://www.nytimes.com/2019/01/13/sports/wada-russia-doping.html,"World Anti-Doping Agency, Russia, Steroids, Doping (Sports), Olympic Games (2016), Court of Arbitration for Sport, International Olympic Committee, Olympic Games (2018)"
Is Legalizing Marijuana Too Risky?,2019,01,https://www.nytimes.com/2019/01/13/opinion/letters/marijuana-legalization.html,"Marijuana, Berenson, Alex, Regulation and Deregulation of Industry"
Review: �Weightless� Finds Lovely Moments in a Grim Greek Myth,2019,01,https://www.nytimes.com/2019/01/13/theater/weightless-review-under-the-radar.html,"Theater, Weightless (Play), Kilbanes (Music Group), BRIC Arts, Under the Radar Festival, Wolff, Becca"
"Stung by Florida Midterm Losses, Democrats See a Swing State Drifting Away",2019,01,https://www.nytimes.com/2019/01/13/us/politics/florida-democrats-2020-election.html,"Florida, Democratic Party, Presidential Election of 2020, Midterm Elections (2018), Hispanic-Americans, Republican Party, Nelson, Bill (1942- ), Scott, Richard L, Trump, Donald J, Gillum, Andrew, DeSantis, Ron"
The Best Way to Learn How to Make a Crossword Puzzle? Get Yourself a Mentor,2019,01,https://www.nytimes.com/2019/01/13/crosswords/make-a-crossword-puzzle.html,Crossword Puzzles
Missy Elliott to Be First Female Rapper in Songwriters Hall of Fame,2019,01,https://www.nytimes.com/2019/01/13/arts/music/missy-elliott-songwriters-hall-of-fame.html,"Music, Awards, Decorations and Honors"
"President Trump, Belt and Road, Huawei: Your Monday Briefing",2019,01,https://www.nytimes.com/2019/01/13/briefing/president-trump-belt-and-road-huawei.html,
Robotic Milkers and an Automated Greenhouse: Inside a High-Tech Small Farm,2019,01,https://www.nytimes.com/2019/01/13/technology/farm-technology-milkers-robots.html,"Agriculture and Farming, Robots and Robotics, Dairy Products, Rivendale Farms (Bulger, Pa), Cattle, Organic Foods and Products"
Did �Hamilton� Get the Story Wrong? One Playwright Thinks So,2019,01,https://www.nytimes.com/2019/01/13/nyregion/hamilton-lin-manuel-miranda-the-haunting.html,"Theater, Slavery (Historical), Books and Literature, Nuyorican Poets Cafe (Manhattan, NY), Chernow, Ron, Foner, Eric, Hamilton, Alexander, Miranda, Lin-Manuel, Neal, Rome, Reed, Ishmael, Lower East Side (Manhattan, NY)"
No Photographic Memory in the Senate,2019,01,https://www.nytimes.com/2019/01/13/us/politics/senate-photography.html,"United States Politics and Government, Photography, Senate, House of Representatives, Blunt, Roy D, Klobuchar, Amy"
"Gin�s Journey in Britain, From �Mother�s Ruin� to a Hipster Drink",2019,01,https://www.nytimes.com/2019/01/13/business/gin-industry-drinks-britain.html,"Gin (Liquor), Cocktails and Mixed Drinks, Beam Suntory Inc, London (England), Great Britain, Diageo PLC, Fortnum & Mason PLC, China"
Prada: Fall 2019,2019,01,https://www.nytimes.com/slideshow/2019/01/13/fashion/runway-mens/prada-fall-2019.html,Prada SpA
"John Burningham, Author Who Piqued Young Imaginations, Dies at 82",2019,01,https://www.nytimes.com/2019/01/13/obituaries/john-burningham-dies-at-82.html,"Burningham, John, Books and Literature, Children and Childhood, Deaths (Obituaries)"
�The Upside� Takes Kevin Hart to No. 1 Amid Oscar Controversy,2019,01,https://www.nytimes.com/2019/01/13/movies/the-upside-kevin-hart-box-office-no-1.html,"Movies, Academy Awards (Oscars), The Upside (Movie), Hart, Kevin, Cranston, Bryan, Aquaman (Movie), Momoa, Jason, A Dog's Way Home (Movie)"
"Review: In �The Passage,� the Bloodsuckers Are Vampire-Adjacent",2019,01,https://www.nytimes.com/2019/01/13/arts/television/review-the-passage.html,"Television, The Passage (TV Program), Fox Broadcasting Co, Gosselaar, Mark-Paul, Cronin, Justin, Heldens, Liz"
"Deadly Winter Storm Moves East, Knocking Out Power to 200,000",2019,01,https://www.nytimes.com/2019/01/13/us/winter-storm-round-2.html,"Snow and Snowstorms, AIRPORTS, Delays (Transportation), Midwestern States (US)"
Patriots Make a Statement With a Furious Rout of the Chargers,2019,01,https://www.nytimes.com/2019/01/13/sports/patriots-chargers-nfl-playoffs.html,"Football, Playoff Games, Los Angeles Chargers, New England Patriots"
"What�s Going On in This Picture? | Jan. 14, 2019",2019,01,https://www.nytimes.com/2019/01/13/learning/whats-going-on-in-this-picture-jan-14-2019.html,
Hospitals Must Now Post Prices. But It May Take a Brain Surgeon to Decipher Them.,2019,01,https://www.nytimes.com/2019/01/13/us/politics/hospital-prices-online.html,"Hospitals, Prices (Fares, Fees and Rates), United States Politics and Government, Consumer Protection, Patient Protection and Affordable Care Act (2010), Health and Human Services Department, Trump, Donald J, Verma, Seema"
An I.T. Guy�s Testimony Leads to a Week of Cyber Spy Intrigue in El Chapo Trial,2019,01,https://www.nytimes.com/2019/01/13/nyregion/el-chapo-trial.html,"Guzman Loera, Joaquin, Drug Abuse and Traffic, Drug Cartels, Federal Bureau of Investigation, Sinaloa (Mexico), Rolling Stone"
"After Stephen King Tweeted at a Maine Paper for Cutting Book Reviews, It Gave Readers a �Scary Good� Offer",2019,01,https://www.nytimes.com/2019/01/13/business/media/stephen-king-portland-press-herald.html,"Newspapers, King, Stephen, Portland Press Herald, Maine, Books and Literature, News and News Media"
Title for This Puzzle,2019,01,https://www.nytimes.com/2019/01/13/crosswords/daily-puzzle-2019-01-14.html,Crossword Puzzles
Electric Vehicles Are in the Spotlight at Detroit�s 2019 Auto Show,2019,01,https://www.nytimes.com/2019/01/13/business/detroit-auto-show-electric-cars.html,"Automobiles, Electric and Hybrid Vehicles, Automobile Service and Charging Stations, North American International Auto Show, Tesla Motors Inc, General Motors, Nissan Motor Co, Electrify America LLC"
Venezuela Opposition Leader Is Arrested After Proposing to Take Power,2019,01,https://www.nytimes.com/2019/01/13/world/americas/venezeula-juan-guaido-arrest.html,"Venezuela, Maduro, Nicolas, National Bolivarian Intelligence Service, Guaido, Juan"
A Wave of Daytime Killings Has Puerto Rico on Edge,2019,01,https://www.nytimes.com/2019/01/13/us/puerto-rico-crime-murders-violence.html,"Murders, Attempted Murders and Homicides, Crime and Criminals, Puerto Rico, San Juan (Puerto Rico)"
"Run, Joe, Run",2019,01,https://www.nytimes.com/2019/01/13/opinion/joe-biden-2020.html,"United States Politics and Government, Presidential Election of 2020, Presidential Election of 2016, Democratic Party, Biden, Joseph R Jr, Clinton, Hillary Rodham, Trump, Donald J, Primaries and Caucuses"
"Maroon 5, Travis Scott and Big Boi Will Play Super Bowl Halftime",2019,01,https://www.nytimes.com/2019/01/13/arts/music/super-bowl-halftime-maroon-5-travis-scott-big-boi.html,"Music, Football, Super Bowl, Scott, Travis (1992- ), Rap and Hip-Hop, Maroon 5 (Music Group), Big Boi, Kaepernick, Colin, Meek Mill (Rapper), Atlanta (Ga)"
What�s the Best Way to Dump Trump?,2019,01,https://www.nytimes.com/2019/01/13/opinion/trump-impeachment-2020-election.html,"Impeachment, Presidential Election of 2020, United States Politics and Government, Trump, Donald J"
